robot_x,robot_y,robot_z,robot_roll,robot_pitch,robot_yaw,aurora_x,aurora_y,aurora_z,aurora_quat_x,aurora_quat_y,aurora_quat_z,aurora_quat_w,aurora_quality
340.0,-40.0,115.0,-180.0,0.0,-0.0,11.8,-44.35,-102.83,0.527,0.849,-0.004,0.038,0.045
340.0,-40.0,125.0,-180.0,0.0,-0.0,1.94,-44.35,-103.11,0.528,0.848,-0.005,0.038,0.047
340.0,-40.0,135.0,-180.0,0.0,-0.0,-7.81,-44.67,-103.13,0.528,0.848,-0.005,0.038,0.052
340.0,-40.0,145.0,-180.0,-0.0,-0.0,-17.82,-44.44,-103.33,0.527,0.849,-0.003,0.038,0.056
340.0,-40.0,155.0,-180.0,-0.0,-0.0,-27.4,-44.66,-103.64,0.526,0.85,-0.002,0.038,0.057
340.0,-40.0,165.0,-180.0,-0.0,-0.0,-37.15,-44.37,-103.88,0.521,0.852,-0.0,0.038,0.06
340.0,-40.0,175.0,-180.0,-0.0,-0.0,-47.62,-44.93,-103.98,0.519,0.854,-0.003,0.038,0.067
340.0,-30.0,75.0,-180.0,0.0,-0.0,51.18,-33.78,-103.08,0.519,0.854,-0.005,0.034,0.086
340.0,-30.0,85.0,-180.0,0.0,-0.0,41.47,-33.74,-103.06,0.519,0.854,-0.004,0.035,0.08
340.0,-30.0,95.0,-180.0,-0.0,-0.0,31.37,-34.09,-103.15,0.523,0.852,-0.005,0.036,0.064
340.0,-30.0,105.0,-180.0,0.0,-0.0,21.7,-34.24,-103.33,0.526,0.85,-0.005,0.037,0.051
340.0,-30.0,115.0,-180.0,-0.0,-0.0,11.87,-34.55,-103.26,0.528,0.848,-0.005,0.038,0.05
340.0,-30.0,125.0,-180.0,0.0,-0.0,1.76,-34.42,-103.35,0.528,0.848,-0.005,0.038,0.052
340.0,-30.0,135.0,-180.0,-0.0,-0.0,-7.92,-34.76,-103.49,0.528,0.848,-0.005,0.038,0.056
340.0,-30.0,145.0,-180.0,-0.0,-0.0,-17.93,-34.6,-103.59,0.528,0.848,-0.005,0.038,0.061
340.0,-30.0,155.0,-180.0,0.0,-0.0,-27.53,-34.66,-103.8,0.527,0.849,-0.004,0.037,0.065
340.0,-30.0,165.0,-180.0,-0.0,-0.0,-37.51,-34.72,-103.93,0.522,0.852,-0.002,0.038,0.067
340.0,-30.0,175.0,-180.0,0.0,-0.0,-47.5,-34.96,-104.24,0.519,0.854,-0.003,0.038,0.074
340.0,-20.0,75.0,-180.0,-0.0,-0.0,51.15,-23.92,-103.3,0.519,0.854,-0.005,0.034,0.084
340.0,-20.0,85.0,-180.0,-0.0,-0.0,41.47,-23.88,-103.34,0.52,0.854,-0.004,0.034,0.077
340.0,-20.0,95.0,-180.0,-0.0,-0.0,31.46,-24.22,-103.5,0.523,0.851,-0.005,0.036,0.063
340.0,-20.0,105.0,-180.0,-0.0,-0.0,21.63,-24.24,-103.6,0.526,0.85,-0.004,0.036,0.054
340.0,-20.0,115.0,-180.0,0.0,-0.0,11.83,-24.51,-103.54,0.528,0.848,-0.005,0.037,0.053
340.0,-20.0,125.0,-180.0,-0.0,-0.0,1.73,-24.7,-103.7,0.528,0.848,-0.006,0.037,0.056
340.0,-20.0,135.0,-180.0,0.0,-0.0,-8.04,-24.57,-103.63,0.528,0.848,-0.004,0.037,0.06
340.0,-20.0,145.0,-180.0,0.0,-0.0,-17.95,-24.81,-103.88,0.528,0.848,-0.005,0.037,0.066
340.0,-20.0,155.0,-180.0,-0.0,-0.0,-27.68,-24.92,-103.98,0.527,0.849,-0.005,0.037,0.07
340.0,-20.0,165.0,-180.0,0.0,-0.0,-37.66,-24.76,-103.98,0.524,0.851,-0.002,0.038,0.078
340.0,-20.0,175.0,-180.0,0.0,-0.0,-47.39,-24.8,-104.45,0.518,0.854,-0.002,0.037,0.086
340.0,-10.0,75.0,-180.0,-0.0,-0.0,51.16,-14.02,-103.54,0.521,0.853,-0.004,0.034,0.084
340.0,-10.0,85.0,-180.0,-0.0,-0.0,41.49,-14.09,-103.59,0.522,0.852,-0.005,0.035,0.077
340.0,-10.0,95.0,-180.0,0.0,-0.0,31.47,-14.3,-103.78,0.525,0.85,-0.004,0.035,0.064
340.0,-10.0,105.0,-180.0,-0.0,-0.0,21.63,-14.48,-103.85,0.528,0.848,-0.005,0.037,0.056
340.0,-10.0,115.0,-180.0,-0.0,-0.0,11.78,-14.56,-103.81,0.529,0.848,-0.005,0.037,0.057
340.0,-10.0,125.0,-180.0,-0.0,-0.0,1.79,-14.78,-104.0,0.529,0.848,-0.006,0.037,0.06
340.0,-10.0,135.0,-180.0,0.0,-0.0,-8.16,-14.92,-103.87,0.529,0.848,-0.005,0.037,0.064
340.0,-10.0,145.0,-180.0,-0.0,-0.0,-17.92,-14.84,-104.19,0.528,0.848,-0.006,0.037,0.069
340.0,-10.0,155.0,-180.0,0.0,-0.0,-27.79,-14.99,-104.19,0.528,0.848,-0.005,0.037,0.076
340.0,-10.0,165.0,-180.0,0.0,-0.0,-37.8,-15.21,-104.15,0.527,0.849,-0.004,0.038,0.086
340.0,-10.0,175.0,-180.0,-0.0,-0.0,-47.35,-15.03,-104.59,0.523,0.852,-0.003,0.038,0.096
340.0,-0.0,75.0,-180.0,0.0,-0.0,51.06,-4.24,-103.8,0.524,0.851,-0.004,0.034,0.083
340.0,-0.0,85.0,-180.0,0.0,-0.0,41.52,-4.39,-103.85,0.526,0.85,-0.005,0.036,0.074
340.0,-0.0,95.0,-180.0,0.0,-0.0,31.52,-4.38,-104.06,0.528,0.848,-0.004,0.036,0.064
340.0,-0.0,105.0,-180.0,0.0,-0.0,21.62,-4.65,-104.11,0.53,0.847,-0.005,0.037,0.062
340.0,-0.0,115.0,-180.0,0.0,-0.0,11.74,-4.61,-104.11,0.529,0.847,-0.005,0.037,0.063
340.0,-0.0,125.0,-180.0,0.0,-0.0,1.8,-4.88,-104.27,0.529,0.848,-0.005,0.037,0.064
340.0,-0.0,135.0,-180.0,-0.0,-0.0,-8.18,-5.05,-104.08,0.529,0.848,-0.006,0.038,0.067
340.0,-0.0,145.0,-180.0,0.0,-0.0,-17.93,-4.98,-104.45,0.529,0.848,-0.006,0.037,0.073
340.0,-0.0,155.0,-180.0,0.0,-0.0,-27.82,-5.32,-104.44,0.529,0.848,-0.005,0.037,0.082
340.0,-0.0,165.0,-180.0,0.0,-0.0,-37.83,-5.11,-104.35,0.529,0.848,-0.005,0.038,0.093
340.0,-0.0,175.0,-180.0,0.0,-0.0,-47.41,-5.44,-104.76,0.53,0.847,-0.005,0.038,0.11
340.0,10.0,75.0,-180.0,-0.0,-0.0,51.23,5.55,-103.99,0.528,0.849,-0.004,0.035,0.078
340.0,10.0,85.0,-180.0,-0.0,-0.0,41.58,5.64,-104.13,0.529,0.848,-0.005,0.036,0.072
340.0,10.0,95.0,-180.0,-0.0,-0.0,31.51,5.27,-104.31,0.531,0.846,-0.005,0.037,0.067
340.0,10.0,105.0,-180.0,-0.0,-0.0,21.61,5.34,-104.39,0.531,0.847,-0.004,0.036,0.065
340.0,10.0,115.0,-180.0,0.0,-0.0,11.74,4.98,-104.33,0.531,0.847,-0.006,0.038,0.067
340.0,10.0,125.0,-180.0,-0.0,-0.0,1.78,5.1,-104.54,0.53,0.847,-0.006,0.037,0.068
340.0,10.0,135.0,-180.0,-0.0,-0.0,-8.2,4.92,-104.41,0.53,0.847,-0.006,0.038,0.069
340.0,10.0,145.0,-180.0,-0.0,-0.0,-17.95,4.62,-104.69,0.53,0.847,-0.006,0.037,0.076
340.0,10.0,155.0,-180.0,0.0,-0.0,-27.83,4.81,-104.7,0.529,0.848,-0.006,0.037,0.083
340.0,10.0,165.0,-180.0,0.0,-0.0,-37.87,4.85,-104.68,0.53,0.847,-0.006,0.039,0.103
340.0,10.0,175.0,-180.0,-0.0,-0.0,-47.44,4.35,-104.99,0.534,0.844,-0.006,0.038,0.115
340.0,20.0,75.0,-180.0,-0.0,-0.0,51.27,15.24,-104.23,0.53,0.847,-0.005,0.036,0.076
340.0,20.0,85.0,-180.0,-0.0,-0.0,41.62,15.26,-104.39,0.531,0.846,-0.005,0.037,0.072
340.0,20.0,95.0,-180.0,0.0,-0.0,31.5,15.1,-104.55,0.532,0.846,-0.006,0.037,0.07
340.0,20.0,105.0,-180.0,0.0,-0.0,21.6,15.06,-104.67,0.531,0.846,-0.006,0.037,0.07
340.0,20.0,115.0,-180.0,-0.0,-0.0,11.77,14.88,-104.59,0.531,0.847,-0.006,0.038,0.07
340.0,20.0,125.0,-180.0,-0.0,-0.0,1.65,14.77,-104.75,0.53,0.847,-0.007,0.038,0.071
340.0,20.0,135.0,-180.0,-0.0,-0.0,-8.12,14.61,-104.69,0.53,0.847,-0.007,0.038,0.073
340.0,20.0,145.0,-180.0,0.0,-0.0,-18.06,14.71,-104.91,0.53,0.847,-0.006,0.037,0.077
340.0,20.0,155.0,-180.0,-0.0,-0.0,-27.76,14.28,-104.96,0.531,0.847,-0.007,0.038,0.084
340.0,20.0,165.0,-180.0,-0.0,-0.0,-37.82,14.5,-104.9,0.532,0.846,-0.006,0.039,0.096
340.0,20.0,175.0,-180.0,0.0,-0.0,-47.5,14.29,-105.24,0.537,0.842,-0.006,0.039,0.112
340.0,30.0,75.0,-180.0,0.0,-0.0,51.37,25.01,-104.57,0.531,0.846,-0.007,0.037,0.076
340.0,30.0,85.0,-180.0,-0.0,-0.0,41.65,25.14,-104.69,0.531,0.846,-0.006,0.037,0.075
340.0,30.0,95.0,-180.0,0.0,-0.0,31.4,24.87,-104.77,0.532,0.846,-0.006,0.037,0.073
340.0,30.0,105.0,-180.0,-0.0,-0.0,21.63,24.89,-104.98,0.531,0.846,-0.006,0.037,0.073
340.0,30.0,115.0,-180.0,0.0,-0.0,11.75,24.67,-104.87,0.531,0.847,-0.006,0.037,0.071
340.0,30.0,125.0,-180.0,-0.0,-0.0,1.63,24.71,-104.98,0.53,0.847,-0.007,0.038,0.071
340.0,30.0,135.0,-180.0,0.0,-0.0,-8.08,24.42,-105.01,0.53,0.847,-0.006,0.037,0.071
340.0,30.0,145.0,-180.0,-0.0,-0.0,-18.1,24.61,-105.17,0.53,0.847,-0.006,0.037,0.074
340.0,30.0,155.0,-180.0,0.0,-0.0,-27.73,24.32,-105.27,0.531,0.847,-0.007,0.038,0.079
340.0,30.0,165.0,-180.0,0.0,-0.0,-37.75,24.31,-105.18,0.533,0.845,-0.005,0.038,0.089
340.0,30.0,175.0,-180.0,0.0,-0.0,-47.59,24.28,-105.51,0.538,0.842,-0.006,0.039,0.094
340.0,40.0,75.0,-180.0,0.0,-0.0,51.42,34.64,-104.88,0.531,0.847,-0.007,0.037,0.08
340.0,40.0,85.0,-180.0,-0.0,-0.0,41.69,34.64,-104.97,0.53,0.847,-0.007,0.038,0.082
340.0,40.0,95.0,-180.0,0.0,-0.0,31.47,34.5,-105.11,0.531,0.846,-0.007,0.038,0.076
340.0,40.0,105.0,-180.0,0.0,-0.0,21.65,34.42,-105.25,0.531,0.847,-0.007,0.037,0.073
340.0,40.0,115.0,-180.0,-0.0,-0.0,11.62,34.45,-105.06,0.53,0.847,-0.006,0.037,0.071
340.0,40.0,125.0,-180.0,-0.0,-0.0,1.71,34.41,-105.29,0.53,0.847,-0.007,0.037,0.07
340.0,40.0,135.0,-180.0,0.0,-0.0,-8.02,34.15,-105.26,0.53,0.847,-0.007,0.038,0.071
340.0,40.0,145.0,-180.0,0.0,-0.0,-18.12,34.34,-105.38,0.53,0.847,-0.006,0.037,0.07
340.0,40.0,155.0,-180.0,-0.0,-0.0,-27.81,34.08,-105.42,0.531,0.846,-0.007,0.038,0.068
340.0,40.0,165.0,-180.0,0.0,-0.0,-37.56,34.16,-105.54,0.533,0.845,-0.005,0.038,0.073
340.0,40.0,175.0,-180.0,0.0,-0.0,-47.69,33.79,-105.73,0.538,0.842,-0.006,0.04,0.072
340.0,50.0,75.0,-180.0,0.0,-0.0,51.5,44.37,-105.2,0.53,0.847,-0.008,0.038,0.084
340.0,50.0,85.0,-180.0,-0.0,-0.0,41.61,44.42,-105.26,0.53,0.847,-0.007,0.038,0.08
340.0,50.0,95.0,-180.0,-0.0,-0.0,31.5,44.31,-105.45,0.53,0.847,-0.008,0.037,0.075
340.0,50.0,105.0,-180.0,0.0,-0.0,21.63,44.43,-105.55,0.529,0.847,-0.007,0.037,0.071
340.0,50.0,115.0,-180.0,-0.0,-0.0,11.61,44.17,-105.3,0.53,0.847,-0.007,0.038,0.068
340.0,50.0,125.0,-180.0,-0.0,-0.0,1.76,44.33,-105.54,0.529,0.848,-0.006,0.037,0.067
340.0,50.0,135.0,-180.0,-0.0,-0.0,-8.12,44.06,-105.47,0.53,0.847,-0.006,0.038,0.066
340.0,50.0,145.0,-180.0,-0.0,-0.0,-17.89,44.28,-105.73,0.53,0.847,-0.006,0.037,0.067
340.0,50.0,155.0,-180.0,-0.0,-0.0,-27.89,43.97,-105.74,0.531,0.846,-0.006,0.038,0.064
340.0,50.0,165.0,-180.0,-0.0,-0.0,-37.51,43.85,-105.73,0.533,0.845,-0.006,0.039,0.058
340.0,50.0,175.0,-180.0,-0.0,-0.0,-47.64,43.55,-106.0,0.537,0.842,-0.006,0.04,0.05
350.0,-50.0,75.0,-180.0,-0.0,-0.0,51.07,-53.81,-92.62,0.522,0.852,-0.005,0.032,0.1
350.0,-50.0,85.0,-180.0,-0.0,-0.0,41.48,-53.64,-92.73,0.521,0.853,-0.005,0.032,0.1
350.0,-50.0,95.0,-180.0,-0.0,-0.0,31.62,-53.85,-92.71,0.523,0.852,-0.005,0.034,0.077
350.0,-50.0,105.0,-180.0,0.0,-0.0,21.61,-53.79,-92.48,0.525,0.85,-0.005,0.036,0.051
350.0,-50.0,115.0,-180.0,-0.0,-0.0,11.91,-53.99,-92.77,0.527,0.849,-0.004,0.036,0.038
350.0,-50.0,125.0,-180.0,0.0,-0.0,1.86,-54.11,-92.6,0.528,0.849,-0.003,0.036,0.04
350.0,-50.0,135.0,-180.0,0.0,-0.0,-7.72,-54.14,-92.95,0.527,0.849,-0.004,0.036,0.043
350.0,-50.0,145.0,-180.0,0.0,-0.0,-17.74,-54.28,-93.01,0.527,0.849,-0.003,0.037,0.047
350.0,-50.0,155.0,-180.0,-0.0,-0.0,-27.09,-54.46,-93.38,0.526,0.85,-0.001,0.037,0.05
350.0,-50.0,165.0,-180.0,0.0,-0.0,-37.29,-54.29,-94.03,0.521,0.852,-0.0,0.036,0.053
350.0,-50.0,175.0,-180.0,-0.0,-0.0,-47.68,-54.95,-93.54,0.518,0.855,-0.004,0.036,0.069
350.0,-40.0,75.0,-180.0,0.0,-0.0,51.15,-43.71,-92.92,0.521,0.853,-0.004,0.032,0.084
350.0,-40.0,85.0,-180.0,-0.0,-0.0,41.29,-43.59,-93.04,0.52,0.853,-0.005,0.033,0.081
350.0,-40.0,95.0,-180.0,0.0,-0.0,31.45,-44.0,-93.02,0.523,0.852,-0.005,0.034,0.069
350.0,-40.0,105.0,-180.0,0.0,-0.0,21.72,-43.98,-92.82,0.525,0.85,-0.004,0.035,0.054
350.0,-40.0,115.0,-180.0,-0.0,-0.0,11.74,-44.34,-92.99,0.527,0.849,-0.005,0.036,0.045
350.0,-40.0,125.0,-180.0,0.0,-0.0,1.88,-44.19,-92.99,0.527,0.849,-0.005,0.036,0.046
350.0,-40.0,135.0,-180.0,0.0,-0.0,-7.99,-44.41,-93.08,0.527,0.849,-0.005,0.037,0.048
350.0,-40.0,145.0,-180.0,0.0,-0.0,-17.8,-44.56,-93.23,0.527,0.849,-0.004,0.036,0.055
350.0,-40.0,155.0,-180.0,-0.0,-0.0,-27.47,-44.64,-93.27,0.526,0.85,-0.002,0.036,0.056
350.0,-40.0,165.0,-180.0,0.0,-0.0,-37.42,-44.28,-94.11,0.521,0.853,-0.0,0.036,0.06
350.0,-40.0,175.0,-180.0,-0.0,-0.0,-47.45,-45.02,-94.0,0.521,0.852,-0.003,0.036,0.07
350.0,-30.0,75.0,-180.0,-0.0,-0.0,51.2,-33.82,-93.22,0.519,0.854,-0.005,0.033,0.079
350.0,-30.0,85.0,-180.0,-0.0,-0.0,41.33,-33.82,-93.33,0.519,0.854,-0.005,0.033,0.077
350.0,-30.0,95.0,-180.0,0.0,-0.0,31.43,-33.96,-93.3,0.522,0.852,-0.005,0.034,0.066
350.0,-30.0,105.0,-180.0,0.0,-0.0,21.64,-34.31,-93.22,0.525,0.85,-0.006,0.036,0.055
350.0,-30.0,115.0,-180.0,-0.0,-0.0,11.68,-34.2,-93.26,0.527,0.849,-0.005,0.036,0.05
350.0,-30.0,125.0,-180.0,-0.0,-0.0,1.88,-34.54,-93.38,0.528,0.848,-0.006,0.036,0.05
350.0,-30.0,135.0,-180.0,-0.0,-0.0,-8.15,-34.37,-93.3,0.527,0.849,-0.005,0.036,0.053
350.0,-30.0,145.0,-180.0,-0.0,-0.0,-17.78,-34.45,-93.55,0.527,0.849,-0.005,0.036,0.057
350.0,-30.0,155.0,-180.0,-0.0,-0.0,-27.92,-34.66,-93.51,0.526,0.849,-0.004,0.037,0.065
350.0,-30.0,165.0,-180.0,-0.0,-0.0,-37.47,-34.5,-94.16,0.521,0.853,-0.001,0.036,0.068
350.0,-30.0,175.0,-180.0,0.0,-0.0,-47.39,-34.81,-94.22,0.521,0.853,-0.003,0.036,0.076
350.0,-20.0,75.0,-180.0,0.0,-0.0,51.05,-23.92,-93.52,0.519,0.854,-0.005,0.033,0.084
350.0,-20.0,85.0,-180.0,-0.0,-0.0,41.39,-24.06,-93.62,0.519,0.854,-0.005,0.033,0.077
350.0,-20.0,95.0,-180.0,0.0,-0.0,31.36,-24.13,-93.52,0.522,0.852,-0.004,0.034,0.067
350.0,-20.0,105.0,-180.0,0.0,-0.0,21.68,-24.33,-93.48,0.526,0.85,-0.005,0.036,0.057
350.0,-20.0,115.0,-180.0,0.0,-0.0,11.62,-24.65,-93.69,0.528,0.848,-0.006,0.036,0.054
350.0,-20.0,125.0,-180.0,-0.0,-0.0,1.84,-24.51,-93.79,0.528,0.848,-0.006,0.036,0.055
350.0,-20.0,135.0,-180.0,0.0,-0.0,-8.2,-24.92,-93.68,0.528,0.848,-0.006,0.037,0.061
350.0,-20.0,145.0,-180.0,0.0,-0.0,-17.89,-24.69,-93.96,0.527,0.849,-0.006,0.036,0.063
350.0,-20.0,155.0,-180.0,0.0,-0.0,-28.05,-24.86,-93.72,0.527,0.849,-0.005,0.037,0.069
350.0,-20.0,165.0,-180.0,0.0,-0.0,-37.5,-24.74,-94.23,0.524,0.851,-0.003,0.036,0.073
350.0,-20.0,175.0,-180.0,0.0,-0.0,-47.54,-24.88,-94.36,0.52,0.853,-0.003,0.037,0.087
350.0,-10.0,75.0,-180.0,0.0,-0.0,51.46,-14.05,-93.7,0.52,0.853,-0.004,0.033,0.08
350.0,-10.0,85.0,-180.0,-0.0,-0.0,41.4,-14.07,-93.87,0.521,0.853,-0.005,0.033,0.076
350.0,-10.0,95.0,-180.0,0.0,-0.0,31.35,-14.24,-93.8,0.524,0.851,-0.005,0.035,0.065
350.0,-10.0,105.0,-180.0,-0.0,-0.0,21.69,-14.48,-93.76,0.528,0.849,-0.005,0.035,0.058
350.0,-10.0,115.0,-180.0,0.0,-0.0,11.61,-14.48,-93.99,0.529,0.848,-0.005,0.036,0.057
350.0,-10.0,125.0,-180.0,-0.0,-0.0,1.81,-14.81,-94.03,0.529,0.848,-0.006,0.036,0.059
350.0,-10.0,135.0,-180.0,-0.0,-0.0,-8.19,-14.67,-93.91,0.528,0.848,-0.005,0.036,0.062
350.0,-10.0,145.0,-180.0,0.0,-0.0,-17.97,-14.88,-94.15,0.528,0.848,-0.005,0.036,0.066
350.0,-10.0,155.0,-180.0,-0.0,-0.0,-28.02,-14.95,-94.04,0.527,0.849,-0.005,0.036,0.073
350.0,-10.0,165.0,-180.0,-0.0,-0.0,-37.44,-15.22,-94.28,0.528,0.848,-0.004,0.036,0.082
350.0,-10.0,175.0,-180.0,-0.0,-0.0,-47.47,-14.92,-94.53,0.523,0.851,-0.003,0.037,0.102
350.0,-0.0,75.0,-180.0,0.0,-0.0,51.31,-4.27,-93.94,0.524,0.851,-0.005,0.033,0.08
350.0,-0.0,85.0,-180.0,-0.0,-0.0,41.46,-4.25,-94.11,0.525,0.85,-0.006,0.034,0.075
350.0,-0.0,95.0,-180.0,-0.0,-0.0,31.37,-4.45,-94.06,0.528,0.848,-0.005,0.035,0.066
350.0,-0.0,105.0,-180.0,-0.0,-0.0,21.68,-4.58,-94.09,0.53,0.847,-0.005,0.036,0.063
350.0,-0.0,115.0,-180.0,-0.0,-0.0,11.59,-4.74,-94.23,0.53,0.847,-0.006,0.036,0.061
350.0,-0.0,125.0,-180.0,-0.0,-0.0,1.79,-4.88,-94.32,0.529,0.848,-0.006,0.036,0.063
350.0,-0.0,135.0,-180.0,-0.0,-0.0,-8.2,-5.22,-94.2,0.529,0.848,-0.006,0.037,0.065
350.0,-0.0,145.0,-180.0,-0.0,-0.0,-17.95,-5.05,-94.33,0.529,0.848,-0.006,0.036,0.07
350.0,-0.0,155.0,-180.0,-0.0,-0.0,-28.03,-5.03,-94.25,0.528,0.848,-0.006,0.037,0.076
350.0,-0.0,165.0,-180.0,-0.0,-0.0,-37.59,-5.43,-94.6,0.529,0.848,-0.006,0.037,0.088
350.0,-0.0,175.0,-180.0,-0.0,-0.0,-47.49,-5.52,-94.58,0.529,0.848,-0.004,0.037,0.111
350.0,10.0,75.0,-180.0,0.0,-0.0,51.33,5.49,-94.16,0.529,0.848,-0.005,0.034,0.077
350.0,10.0,85.0,-180.0,0.0,-0.0,41.5,5.66,-94.37,0.53,0.847,-0.005,0.035,0.072
350.0,10.0,95.0,-180.0,0.0,-0.0,31.4,5.4,-94.32,0.532,0.846,-0.005,0.036,0.067
350.0,10.0,105.0,-180.0,-0.0,-0.0,21.68,5.18,-94.31,0.532,0.846,-0.005,0.036,0.064
350.0,10.0,115.0,-180.0,0.0,-0.0,11.59,5.11,-94.5,0.531,0.846,-0.006,0.036,0.065
350.0,10.0,125.0,-180.0,0.0,-0.0,1.78,4.86,-94.56,0.531,0.847,-0.007,0.037,0.066
350.0,10.0,135.0,-180.0,-0.0,-0.0,-8.2,4.99,-94.42,0.529,0.848,-0.007,0.037,0.066
350.0,10.0,145.0,-180.0,0.0,-0.0,-18.09,4.81,-94.75,0.529,0.848,-0.007,0.036,0.072
350.0,10.0,155.0,-180.0,0.0,-0.0,-28.08,4.89,-94.55,0.528,0.848,-0.006,0.037,0.077
350.0,10.0,165.0,-180.0,-0.0,-0.0,-37.63,4.59,-94.86,0.529,0.848,-0.007,0.037,0.088
350.0,10.0,175.0,-180.0,-0.0,-0.0,-47.61,4.28,-94.9,0.532,0.846,-0.006,0.038,0.108
350.0,20.0,75.0,-180.0,0.0,-0.0,51.32,15.28,-94.39,0.531,0.846,-0.005,0.035,0.077
350.0,20.0,85.0,-180.0,-0.0,-0.0,41.54,15.36,-94.62,0.532,0.846,-0.005,0.035,0.071
350.0,20.0,95.0,-180.0,-0.0,-0.0,31.43,14.91,-94.54,0.533,0.845,-0.006,0.036,0.069
350.0,20.0,105.0,-180.0,0.0,-0.0,21.66,14.99,-94.56,0.532,0.846,-0.005,0.036,0.068
350.0,20.0,115.0,-180.0,0.0,-0.0,11.57,14.65,-94.72,0.532,0.846,-0.006,0.036,0.067
350.0,20.0,125.0,-180.0,0.0,-0.0,1.77,14.78,-94.85,0.531,0.847,-0.006,0.036,0.067
350.0,20.0,135.0,-180.0,0.0,-0.0,-8.25,14.64,-94.67,0.53,0.847,-0.006,0.036,0.067
350.0,20.0,145.0,-180.0,-0.0,-0.0,-17.96,14.72,-95.0,0.529,0.848,-0.006,0.036,0.071
350.0,20.0,155.0,-180.0,0.0,-0.0,-28.13,14.51,-94.73,0.529,0.848,-0.006,0.037,0.077
350.0,20.0,165.0,-180.0,0.0,-0.0,-37.62,14.39,-95.13,0.53,0.847,-0.006,0.036,0.089
350.0,20.0,175.0,-180.0,-0.0,-0.0,-47.61,14.28,-95.17,0.534,0.844,-0.005,0.037,0.1
350.0,30.0,75.0,-180.0,0.0,-0.0,51.44,24.92,-94.71,0.531,0.846,-0.007,0.036,0.074
350.0,30.0,85.0,-180.0,-0.0,-0.0,41.51,24.98,-94.89,0.532,0.846,-0.006,0.036,0.074
350.0,30.0,95.0,-180.0,0.0,-0.0,31.49,24.83,-94.9,0.532,0.846,-0.006,0.036,0.072
350.0,30.0,105.0,-180.0,0.0,-0.0,21.63,24.61,-94.84,0.533,0.845,-0.007,0.037,0.071
350.0,30.0,115.0,-180.0,0.0,-0.0,11.55,24.64,-94.99,0.531,0.846,-0.007,0.036,0.068
350.0,30.0,125.0,-180.0,-0.0,-0.0,1.73,24.78,-95.12,0.53,0.847,-0.006,0.036,0.066
350.0,30.0,135.0,-180.0,0.0,-0.0,-8.31,24.45,-94.98,0.53,0.847,-0.007,0.037,0.066
350.0,30.0,145.0,-180.0,0.0,-0.0,-17.98,24.38,-95.2,0.529,0.848,-0.006,0.036,0.069
350.0,30.0,155.0,-180.0,-0.0,-0.0,-28.14,24.43,-95.0,0.529,0.848,-0.006,0.037,0.073
350.0,30.0,165.0,-180.0,0.0,-0.0,-37.77,24.13,-95.37,0.531,0.847,-0.006,0.037,0.08
350.0,30.0,175.0,-180.0,0.0,-0.0,-47.52,24.37,-95.48,0.535,0.844,-0.006,0.038,0.088
350.0,40.0,75.0,-180.0,0.0,-0.0,51.39,34.63,-94.96,0.531,0.846,-0.007,0.036,0.08
350.0,40.0,85.0,-180.0,-0.0,-0.0,41.49,34.67,-95.18,0.531,0.846,-0.008,0.036,0.076
350.0,40.0,95.0,-180.0,-0.0,-0.0,31.53,34.57,-95.2,0.531,0.846,-0.008,0.037,0.074
350.0,40.0,105.0,-180.0,-0.0,-0.0,21.57,34.44,-95.1,0.531,0.846,-0.008,0.037,0.069
350.0,40.0,115.0,-180.0,0.0,-0.0,11.56,34.47,-95.25,0.53,0.847,-0.008,0.037,0.065
350.0,40.0,125.0,-180.0,0.0,-0.0,1.66,34.63,-95.28,0.53,0.847,-0.007,0.036,0.063
350.0,40.0,135.0,-180.0,0.0,-0.0,-8.27,34.59,-95.35,0.529,0.848,-0.007,0.036,0.062
350.0,40.0,145.0,-180.0,0.0,-0.0,-17.99,34.35,-95.42,0.529,0.848,-0.007,0.036,0.065
350.0,40.0,155.0,-180.0,-0.0,-0.0,-27.86,34.04,-95.29,0.53,0.847,-0.007,0.037,0.068
350.0,40.0,165.0,-180.0,-0.0,-0.0,-37.89,34.22,-95.68,0.53,0.847,-0.006,0.037,0.068
350.0,40.0,175.0,-180.0,0.0,-0.0,-47.69,33.81,-95.82,0.535,0.844,-0.006,0.038,0.069
350.0,50.0,75.0,-180.0,0.0,-0.0,51.43,44.34,-95.1,0.531,0.846,-0.008,0.037,0.084
350.0,50.0,85.0,-180.0,0.0,-0.0,41.79,44.47,-95.68,0.531,0.847,-0.008,0.037,0.079
350.0,50.0,95.0,-180.0,0.0,-0.0,31.65,44.23,-95.56,0.531,0.846,-0.009,0.037,0.074
350.0,50.0,105.0,-180.0,0.0,-0.0,21.46,44.54,-95.34,0.53,0.847,-0.008,0.037,0.066
350.0,50.0,115.0,-180.0,0.0,-0.0,11.67,44.29,-95.54,0.53,0.847,-0.008,0.036,0.062
350.0,50.0,125.0,-180.0,-0.0,-0.0,1.58,44.52,-95.42,0.529,0.848,-0.006,0.036,0.061
350.0,50.0,135.0,-180.0,-0.0,-0.0,-8.05,44.17,-95.58,0.53,0.847,-0.007,0.036,0.061
350.0,50.0,145.0,-180.0,0.0,-0.0,-18.11,44.36,-95.69,0.529,0.848,-0.006,0.036,0.066
